eid,views,citations
2-s2.0-85048572033,0,5
2-s2.0-85047606444,0,4
2-s2.0-85047998617,0,1
2-s2.0-85048218571,0,1
2-s2.0-85044835001,0,1
2-s2.0-85044150616,0,0
2-s2.0-85044927693,0,0
2-s2.0-85044967493,0,2
2-s2.0-85044940295,0,1
2-s2.0-85044970149,0,1
2-s2.0-85044935445,0,7
2-s2.0-85044969309,0,1
2-s2.0-85044943265,0,3
2-s2.0-85044945785,0,0
2-s2.0-85044962645,0,4
2-s2.0-85044940013,0,0
2-s2.0-85044973322,0,8
2-s2.0-85044964206,0,0
2-s2.0-85044693653,0,7
2-s2.0-85044920550,0,4
2-s2.0-85044970398,0,0
2-s2.0-85028574830,0,9
2-s2.0-85044922047,0,1
2-s2.0-85044950439,0,0
2-s2.0-85044976922,0,0
2-s2.0-85044958147,0,2
2-s2.0-85044945255,0,0
2-s2.0-85044971289,0,3
2-s2.0-85044940207,0,5
2-s2.0-85044832826,0,4
2-s2.0-85044842168,0,1
2-s2.0-85044827590,0,3
2-s2.0-85044827381,0,14
2-s2.0-85044821048,0,3
2-s2.0-85042383625,0,2
2-s2.0-85044840107,0,1
2-s2.0-85044834415,0,0
2-s2.0-85044832376,0,3
2-s2.0-85031296167,0,12
2-s2.0-85027511697,0,9
2-s2.0-85044818295,0,0
2-s2.0-85030229827,0,10
2-s2.0-85044818054,0,0
2-s2.0-85020547228,0,1
2-s2.0-85044828422,0,1
2-s2.0-85015853676,0,8
2-s2.0-85044839021,0,0
2-s2.0-85039993576,0,2
2-s2.0-85044820255,0,1
2-s2.0-85015160380,0,4
2-s2.0-85028036060,0,4
2-s2.0-85044830674,0,1
2-s2.0-84988962669,0,14
2-s2.0-85041169090,0,3
2-s2.0-85029583870,0,2
2-s2.0-85029009630,0,6
2-s2.0-85028034544,0,7
2-s2.0-85028053772,0,2
2-s2.0-85015379951,0,25
2-s2.0-85028087423,0,6
2-s2.0-85028065743,0,2
2-s2.0-85028082058,0,6
2-s2.0-85028049322,0,2
2-s2.0-85059344850,0,0
2-s2.0-85059341595,0,0
2-s2.0-85049796994,0,0
2-s2.0-85059486179,0,0
2-s2.0-85047393737,0,2
2-s2.0-85047383057,0,0
2-s2.0-85046793642,0,0
2-s2.0-85049834355,0,0
2-s2.0-85044623217,0,2
2-s2.0-85044650387,0,3
2-s2.0-85041609571,0,0
2-s2.0-85042231224,0,1
2-s2.0-85035119789,0,0
2-s2.0-85035132662,0,3
2-s2.0-85031313940,0,0
2-s2.0-85029080696,0,2
2-s2.0-85024827194,0,0
2-s2.0-85021166443,0,5
2-s2.0-85020841447,0,4
2-s2.0-85018966487,0,2
2-s2.0-85018970646,0,2
2-s2.0-85018983237,0,3
2-s2.0-85014613398,0,2
2-s2.0-85014652808,0,5
2-s2.0-85014627515,0,2
2-s2.0-85006365146,0,0
2-s2.0-85006339781,0,1
2-s2.0-85006374963,0,3
2-s2.0-84988844583,0,12
2-s2.0-84988799952,0,3
2-s2.0-84988812006,0,19
2-s2.0-85014441859,0,19
2-s2.0-85014506235,0,2
2-s2.0-85014470866,0,2
2-s2.0-85014488143,0,2
2-s2.0-84971447560,0,1
2-s2.0-84971433503,0,8
2-s2.0-84962384511,0,8
2-s2.0-84962388377,0,7
2-s2.0-84958524407,0,10
2-s2.0-84958547349,0,5
2-s2.0-84958240254,0,6
2-s2.0-84958250495,0,8
2-s2.0-84942081798,0,4
2-s2.0-84942094107,0,3
2-s2.0-84938223471,0,0
2-s2.0-84938239723,0,20
2-s2.0-84931348862,0,6
2-s2.0-84931448343,0,14
2-s2.0-84931347818,0,6
2-s2.0-84930446665,0,0
2-s2.0-84930465075,0,3
2-s2.0-84930423346,0,3
2-s2.0-84923886359,0,17
2-s2.0-84911957755,0,2
2-s2.0-84906737505,0,4
2-s2.0-84906731174,0,6
2-s2.0-85043262345,0,0
2-s2.0-85043227650,0,0
2-s2.0-85025083816,0,2
2-s2.0-84969903573,0,3
2-s2.0-84927760184,0,6
2-s2.0-84927765351,0,11
2-s2.0-84904619044,0,4
2-s2.0-85055590417,0,2
2-s2.0-85055534381,0,1
2-s2.0-85050671023,0,0
2-s2.0-85050653971,0,0
2-s2.0-85049080692,0,0
2-s2.0-85027096065,0,3
2-s2.0-85031024898,0,0
2-s2.0-85030978245,0,1
2-s2.0-85030977177,0,1
2-s2.0-85019680660,0,0
2-s2.0-85019661522,0,1
2-s2.0-85003037531,0,2
2-s2.0-85002797989,0,0
2-s2.0-84979555437,0,2
2-s2.0-84979633671,0,8
2-s2.0-84938088167,0,1
2-s2.0-84938074202,0,0
2-s2.0-84922695029,0,3
2-s2.0-84922688460,0,4
2-s2.0-84908275799,0,2
2-s2.0-84899885008,0,1
2-s2.0-84899824510,0,2
2-s2.0-85054501997,0,0
2-s2.0-85054472221,0,0
2-s2.0-85049662979,0,0
2-s2.0-85045022499,0,0
2-s2.0-85037824206,0,1
2-s2.0-85037837779,0,1
2-s2.0-85037863373,0,0
2-s2.0-85023750585,0,0
2-s2.0-85015917624,0,1
2-s2.0-85015886071,0,20
2-s2.0-85002704484,0,1
2-s2.0-84992146077,0,4
2-s2.0-84979590942,0,0
2-s2.0-84979609884,0,0
2-s2.0-84973115788,0,0
2-s2.0-84959320328,0,0
2-s2.0-84951204910,0,1
2-s2.0-84946723445,0,22
2-s2.0-84948614678,0,9
2-s2.0-84901636858,0,7
2-s2.0-85046145361,0,0
2-s2.0-85046027497,0,1
2-s2.0-85045840382,0,3
2-s2.0-85045186445,0,1
2-s2.0-85042712851,0,5
2-s2.0-85020446205,0,7
2-s2.0-85016792635,0,8
2-s2.0-85016768282,0,0
2-s2.0-85016737736,0,0
2-s2.0-85013080309,0,5
2-s2.0-84984971139,0,2
2-s2.0-84985032107,0,11
2-s2.0-84984941626,0,5
2-s2.0-84985011668,0,7
2-s2.0-84968806846,0,10
2-s2.0-84968791872,0,4
2-s2.0-84968867208,0,3
2-s2.0-84968911243,0,2
2-s2.0-84961642262,0,1
2-s2.0-84961572510,0,11
2-s2.0-84961625704,0,7
2-s2.0-84958533737,0,20
2-s2.0-84958548844,0,7
2-s2.0-84958553080,0,4
2-s2.0-84958554125,0,1
2-s2.0-84958540148,0,2
2-s2.0-84958541142,0,12
2-s2.0-84958534233,0,1
2-s2.0-84958545601,0,0
2-s2.0-84958542530,0,9
2-s2.0-84942245596,0,8
2-s2.0-84958750713,0,8
2-s2.0-85043705262,0,0
2-s2.0-85048762894,0,0
2-s2.0-85023780916,0,1
2-s2.0-85018735849,0,1
2-s2.0-84991109305,0,2
2-s2.0-84978764227,0,3
2-s2.0-84997755109,0,4
2-s2.0-84983000159,0,1
2-s2.0-84986286555,0,2
2-s2.0-84964643031,0,1
2-s2.0-84962760542,0,6
2-s2.0-84955249572,0,1
2-s2.0-84945232389,0,0
2-s2.0-84941711044,0,8
2-s2.0-84924942481,0,1
2-s2.0-84930343686,0,24
2-s2.0-84958059997,0,4
2-s2.0-84947864411,0,2
2-s2.0-84947864766,0,1
2-s2.0-84947865525,0,10
2-s2.0-84933676970,0,7
2-s2.0-84938060722,0,0
2-s2.0-84876456224,0,18
2-s2.0-84893178149,0,3
2-s2.0-84876364183,0,0
2-s2.0-84893191163,0,5
2-s2.0-84876350000,0,15
2-s2.0-84886814071,0,4
2-s2.0-84876186217,0,0
2-s2.0-84918813725,0,20
2-s2.0-84918810529,0,4
2-s2.0-84918839321,0,4
2-s2.0-84903627591,0,3
2-s2.0-84903631354,0,6
2-s2.0-84903647181,0,0
2-s2.0-84897453487,0,1
2-s2.0-84891659589,0,9
2-s2.0-84891659466,0,33
2-s2.0-84891665108,0,11
2-s2.0-85049834846,0,0
2-s2.0-85047851877,0,3
2-s2.0-85045103256,0,4
2-s2.0-85044740091,0,1
2-s2.0-85044269523,0,2
2-s2.0-85044081327,0,1
2-s2.0-85044620759,0,4
2-s2.0-85045145341,0,3
2-s2.0-85044279073,0,0
2-s2.0-85044058080,0,1
2-s2.0-85044046234,0,6
2-s2.0-85041743844,0,0
2-s2.0-85035081155,0,0
2-s2.0-85026474687,0,0
2-s2.0-85026475283,0,0
2-s2.0-85023627177,0,2
2-s2.0-85016239008,0,5
2-s2.0-85027062782,0,2
2-s2.0-85027043099,0,3
2-s2.0-85010052316,0,0
2-s2.0-85010073190,0,15
2-s2.0-84997173231,0,5
2-s2.0-84997417483,0,14
2-s2.0-84995584213,0,12
2-s2.0-84991255376,0,3
2-s2.0-84988008272,0,4
2-s2.0-84954462340,0,7
2-s2.0-84954430287,0,6
2-s2.0-84953860623,0,9
2-s2.0-84992365189,0,0
2-s2.0-84947430218,0,4
2-s2.0-84947058260,0,12
2-s2.0-84947071561,0,16
2-s2.0-84938261659,0,9
2-s2.0-84934761083,0,5
2-s2.0-84929323294,0,9
2-s2.0-84928255025,0,9
2-s2.0-84924756295,0,2
2-s2.0-84924757059,0,19
2-s2.0-84921059502,0,4
2-s2.0-84907002625,0,11
2-s2.0-84904677596,0,24
2-s2.0-84898971355,0,3
2-s2.0-84898949013,0,2
2-s2.0-84898488723,0,7
2-s2.0-84890865629,0,8
2-s2.0-84890889162,0,5
2-s2.0-84890882179,0,8
2-s2.0-85052569190,0,0
2-s2.0-85052399717,0,1
2-s2.0-85045142857,0,1
2-s2.0-85045149341,0,3
2-s2.0-85035114437,0,0
2-s2.0-85028774818,0,7
2-s2.0-84947265973,0,2
2-s2.0-84928136743,0,2
2-s2.0-84927606306,0,6
2-s2.0-85055211860,0,1
2-s2.0-85029897123,0,0
2-s2.0-84987934422,0,0
2-s2.0-84976530851,0,0
2-s2.0-84962061539,0,7
2-s2.0-84951848255,0,1
2-s2.0-84945125880,0,5
2-s2.0-84924291722,0,1
2-s2.0-84926323672,0,1
2-s2.0-84926330629,0,0
2-s2.0-84926380421,0,0
2-s2.0-84905971188,0,0
2-s2.0-84905988170,0,0
2-s2.0-85055174678,0,1
2-s2.0-85032887566,0,2
2-s2.0-85032889041,0,6
2-s2.0-85021721657,0,1
2-s2.0-84943144905,0,3
2-s2.0-84939168829,0,14
2-s2.0-84943192477,0,1
2-s2.0-84914679687,0,0
2-s2.0-84924869404,2465,25
2-s2.0-84920809871,14668,74
2-s2.0-84920774711,1003,6
2-s2.0-84916244895,1325,9
2-s2.0-84908156161,1828,6
2-s2.0-84908139687,3390,31
2-s2.0-84908141856,2116,3
2-s2.0-84906236984,678,6
2-s2.0-84906092648,2368,22
2-s2.0-84906242501,1021,20
2-s2.0-84906214458,594,3
2-s2.0-84903271210,1646,6
2-s2.0-84903127144,2493,3
2-s2.0-84903172472,2283,6
2-s2.0-84903270808,1963,44
2-s2.0-84903220797,533,0
2-s2.0-84896323360,4132,11
2-s2.0-84896339928,3741,55
2-s2.0-84896386651,1331,3
2-s2.0-84896330661,657,1
2-s2.0-84892588228,19897,288
2-s2.0-84892588153,4331,29
2-s2.0-84892618575,1983,22
2-s2.0-85057743576,0,0
2-s2.0-85058032830,0,0
2-s2.0-85044436395,0,0
2-s2.0-85044436382,0,0
2-s2.0-85056837921,0,2
2-s2.0-85051087444,0,0
2-s2.0-85041502529,0,0
2-s2.0-85034824596,0,1
2-s2.0-85028634493,0,0
2-s2.0-85009949353,0,0
2-s2.0-85029439932,0,3
2-s2.0-85016576570,0,3
2-s2.0-85013124217,0,1
2-s2.0-84986880434,0,0
2-s2.0-84986904824,0,2
2-s2.0-84995772566,0,5
2-s2.0-84951056023,0,0
2-s2.0-84902770128,0,0
2-s2.0-84896274358,0,0
2-s2.0-84902815268,0,1
2-s2.0-85057090468,0,2
2-s2.0-85053393274,0,1
2-s2.0-85051963329,0,1
2-s2.0-85052062879,0,2
2-s2.0-85047135503,0,1
2-s2.0-85033410423,0,1
2-s2.0-85029456794,0,5
2-s2.0-85043716800,0,0
2-s2.0-85000925877,0,2
2-s2.0-84994121593,0,15
2-s2.0-84995678296,0,0
2-s2.0-84995519434,0,3
2-s2.0-84999806633,0,0
2-s2.0-84937794840,0,5
2-s2.0-84937806786,0,6
2-s2.0-84930162371,0,9
2-s2.0-84979966327,0,7
2-s2.0-84965074448,0,5
2-s2.0-84930169444,0,5
2-s2.0-84930150994,0,3
2-s2.0-84963649790,0,11
2-s2.0-84961217901,0,4
2-s2.0-84961206604,0,8
2-s2.0-84921468772,0,6
2-s2.0-84911968274,0,3
2-s2.0-84902995374,0,15
2-s2.0-84902995310,0,15
2-s2.0-85044097349,0,2
2-s2.0-85044070657,0,1
2-s2.0-85041298427,0,1
2-s2.0-85053916547,0,1
2-s2.0-85051267112,0,4
2-s2.0-85050663198,0,3
2-s2.0-85046792406,0,9
2-s2.0-85040288740,0,3
2-s2.0-85041297885,0,8
2-s2.0-85041356274,0,5
2-s2.0-85039434480,0,2
2-s2.0-85039448575,0,9
2-s2.0-85038410445,0,4
2-s2.0-85033489576,0,4
2-s2.0-85033486752,0,2
2-s2.0-85029653501,0,7
2-s2.0-85029656396,0,8
2-s2.0-85029657805,0,3
2-s2.0-85026774764,0,3
2-s2.0-85020066579,0,5
2-s2.0-85018453744,0,4
2-s2.0-85016328074,0,2
2-s2.0-85015210320,0,11
2-s2.0-85015149715,0,43
2-s2.0-85015148890,0,2
2-s2.0-85012867320,0,4
2-s2.0-85011567942,0,2
2-s2.0-85011977205,0,8
2-s2.0-85011954205,0,3
2-s2.0-85009454611,0,2
2-s2.0-84996538129,0,11
2-s2.0-84989929455,0,6
2-s2.0-84985034449,0,6
2-s2.0-84986255948,0,4
2-s2.0-84985015822,0,2
2-s2.0-84985040971,0,12
2-s2.0-84977529725,0,8
2-s2.0-84965132794,0,10
2-s2.0-84965148965,0,2
2-s2.0-84963856284,0,11
2-s2.0-84997941715,0,8
2-s2.0-84958741560,0,4
2-s2.0-84958751244,0,8
2-s2.0-84951734221,0,11
2-s2.0-84942888888,0,9
2-s2.0-84938356129,0,7
2-s2.0-84936861178,0,25
2-s2.0-84930509934,0,19
2-s2.0-84930515948,0,12
2-s2.0-84930691612,0,66
2-s2.0-84927750887,0,7
2-s2.0-84918769465,0,0
2-s2.0-84910037583,0,12
2-s2.0-84907217793,0,12
2-s2.0-84907220266,0,8
2-s2.0-84907365930,0,10
2-s2.0-84905122119,0,17
2-s2.0-84905118727,0,22
2-s2.0-84898960395,0,23
2-s2.0-84898982887,0,44
2-s2.0-84898819508,0,8
2-s2.0-85052715898,0,3
2-s2.0-85036612027,0,2
2-s2.0-85031029823,0,0
2-s2.0-85032302078,0,0
2-s2.0-85022017752,0,0
2-s2.0-85032297210,0,1
2-s2.0-85021987046,0,0
2-s2.0-85015881601,0,1
2-s2.0-84982176730,0,12
2-s2.0-84961589001,0,8
2-s2.0-85019168338,0,0
2-s2.0-85019133686,0,3
2-s2.0-85001638706,0,1
2-s2.0-84927739893,0,1
2-s2.0-84927716082,0,5
2-s2.0-84937675105,0,1
2-s2.0-84948957300,0,0
2-s2.0-84948993015,0,11
2-s2.0-84944883965,0,1
2-s2.0-84927721786,0,7
2-s2.0-84948973093,0,2
2-s2.0-84948990678,0,2
2-s2.0-84901430672,0,7
2-s2.0-84901396053,0,3
2-s2.0-84893782255,0,15
2-s2.0-84929028281,0,2
2-s2.0-84929031381,0,6
2-s2.0-84907864622,0,7
2-s2.0-84929395512,0,7
2-s2.0-85057297635,0,0
2-s2.0-85049557670,0,1
2-s2.0-85032227555,0,0
2-s2.0-85032193863,0,1
2-s2.0-85026747898,0,5
2-s2.0-85019617999,0,0
2-s2.0-85013452740,0,2
2-s2.0-84988329675,0,1
2-s2.0-85020498333,0,3
2-s2.0-85022051580,0,1
2-s2.0-85018170660,0,1
2-s2.0-85017508413,0,1
2-s2.0-85019616999,0,1
2-s2.0-85016172546,0,4
2-s2.0-85011665718,0,1
2-s2.0-84987606994,0,11
2-s2.0-84979986887,0,0
2-s2.0-84962122638,0,0
2-s2.0-84959338707,0,10
2-s2.0-84959339061,0,8
2-s2.0-84947487104,0,0
2-s2.0-84947484356,0,0
2-s2.0-84947484464,0,0
2-s2.0-84943450836,0,4
2-s2.0-84941735705,0,13
2-s2.0-84932192172,0,7
2-s2.0-84928938630,0,6
2-s2.0-84928938559,0,15
2-s2.0-84928938476,0,31
2-s2.0-84922449060,0,3
2-s2.0-84909965480,0,1
2-s2.0-84909965982,0,3
2-s2.0-84909946969,0,3
2-s2.0-84905462819,0,3
2-s2.0-84999287834,0,7
2-s2.0-84905390590,0,4
2-s2.0-84896491602,0,1
2-s2.0-84895522491,0,5
2-s2.0-85047388547,0,0
2-s2.0-85038837814,0,1
2-s2.0-85030174858,0,2
2-s2.0-85018785325,0,2
2-s2.0-85009770788,0,6
2-s2.0-84989221370,0,1
2-s2.0-84977496179,0,6
2-s2.0-84953410852,0,0
2-s2.0-84942754566,0,0
2-s2.0-84920603693,0,0
2-s2.0-84910092825,0,13
2-s2.0-84910095565,0,0
2-s2.0-84907094113,0,5
2-s2.0-84907093521,0,5
2-s2.0-84907105089,0,22
2-s2.0-84899460040,0,7
2-s2.0-84899465863,0,3
2-s2.0-84893130452,0,1
2-s2.0-85043470362,0,0
2-s2.0-85034668550,0,1
2-s2.0-85028355331,0,0
2-s2.0-85017121178,0,0
2-s2.0-85014010906,0,1
2-s2.0-85007472446,0,8
2-s2.0-85008474609,0,2
2-s2.0-84981225591,0,3
2-s2.0-84978795400,0,8
2-s2.0-84957555189,0,2
2-s2.0-85032134025,0,3
2-s2.0-84953251190,0,1
2-s2.0-84947080469,0,7
2-s2.0-84944516317,0,7
2-s2.0-84944515396,0,5
2-s2.0-84929954489,0,17
2-s2.0-84939971760,0,9
2-s2.0-84896542766,0,2
2-s2.0-85058785087,0,0
2-s2.0-85049632804,0,0
2-s2.0-85049634069,0,1
2-s2.0-85049614076,0,0
2-s2.0-85047441936,0,0
2-s2.0-85041056480,0,1
2-s2.0-85033732264,0,0
2-s2.0-85021635847,0,0
2-s2.0-85018399730,0,1
2-s2.0-84996560231,0,1
2-s2.0-85012866166,0,0
2-s2.0-84955599930,0,0
2-s2.0-84940408557,0,5
2-s2.0-84937029751,0,5
2-s2.0-84906675569,0,0
2-s2.0-85056276958,0,0
2-s2.0-85046827466,0,0
2-s2.0-85046475759,0,0
2-s2.0-85041899697,0,0
2-s2.0-85014526496,0,1
2-s2.0-84991035978,0,0
2-s2.0-84981250343,0,0
2-s2.0-84962195184,0,1
2-s2.0-84962201515,0,2
2-s2.0-84941196902,0,1
2-s2.0-84912520909,0,0
2-s2.0-84940288148,0,0
2-s2.0-84905413087,0,0
2-s2.0-84893184016,0,2
2-s2.0-85042226580,554,0
2-s2.0-85048933255,352,2
2-s2.0-85045555527,157,0
2-s2.0-85033238959,572,1
2-s2.0-85030835780,473,5
2-s2.0-85031499103,621,4
2-s2.0-85012911416,1120,3
2-s2.0-85011933834,821,7
2-s2.0-84977150948,2359,11
2-s2.0-85001043441,423,0
2-s2.0-84977123689,1478,19
2-s2.0-84954290589,2105,7
2-s2.0-84959556231,815,0
2-s2.0-84947552024,925,11
2-s2.0-84947614928,576,5
2-s2.0-84940725284,1277,4
2-s2.0-84929952733,876,14
2-s2.0-84923025685,504,0
2-s2.0-84918838266,781,1
2-s2.0-84920176889,1295,14
2-s2.0-84920135972,527,4
2-s2.0-84901637869,1202,6
2-s2.0-84901590635,1068,17
2-s2.0-85054716360,0,5
2-s2.0-85054753342,0,0
2-s2.0-85054750134,0,1
2-s2.0-85054733646,0,0
2-s2.0-85046676123,0,5
2-s2.0-85048710202,0,0
2-s2.0-85041490677,0,4
2-s2.0-85041469487,0,6
2-s2.0-85041468658,0,1
2-s2.0-85038930617,0,1
2-s2.0-85038939571,0,4
2-s2.0-85038968064,0,6
2-s2.0-85046122906,0,4
2-s2.0-85052927141,0,5
2-s2.0-85020769812,0,1
2-s2.0-85020771010,0,0
2-s2.0-85034781409,0,1
2-s2.0-85014096350,0,2
2-s2.0-85014087271,0,5
2-s2.0-85012113108,0,5
2-s2.0-85012118612,0,1
2-s2.0-84991822047,0,2
2-s2.0-84991745946,0,8
2-s2.0-85017136038,0,9
2-s2.0-84991824203,0,7
2-s2.0-85010737759,0,6
2-s2.0-84957564294,0,0
2-s2.0-84948441542,0,1
2-s2.0-84940656483,0,7
2-s2.0-84940649017,0,0
2-s2.0-84940669960,0,5
2-s2.0-84940659831,0,18
2-s2.0-84921736607,0,0
2-s2.0-84904623828,0,8
2-s2.0-84930940990,0,7
2-s2.0-84945298585,0,13
2-s2.0-84904607565,0,11
2-s2.0-84904632754,0,214
2-s2.0-84904661544,0,5
2-s2.0-84904670744,0,6
2-s2.0-84904623916,0,1
2-s2.0-84904646177,0,1
2-s2.0-84898631373,0,23
2-s2.0-84893106559,0,24
2-s2.0-84893099356,0,20
2-s2.0-85042063103,0,1
2-s2.0-85041902014,0,1
2-s2.0-85041931931,0,0
2-s2.0-85041896639,0,0
2-s2.0-85042753770,0,1
2-s2.0-85041634597,0,1
2-s2.0-85040049846,0,7
2-s2.0-85036572715,0,3
2-s2.0-85032913235,0,3
2-s2.0-85031430932,0,9
2-s2.0-85031419145,0,2
2-s2.0-85031412940,0,1
2-s2.0-85076525093,0,0
2-s2.0-85076564608,0,0
2-s2.0-85029737604,0,0
2-s2.0-85027108091,0,0
2-s2.0-85023600460,0,6
2-s2.0-85023621474,0,0
2-s2.0-85006355544,0,0
2-s2.0-84992745817,0,8
2-s2.0-84990247271,0,5
2-s2.0-84988532101,0,0
2-s2.0-84977475104,0,1
2-s2.0-85000580183,0,10
2-s2.0-85000384344,0,6
2-s2.0-84952901136,0,4
2-s2.0-84943402636,0,1
2-s2.0-84941284029,0,1
2-s2.0-84941271821,0,14
2-s2.0-84941312381,0,4
2-s2.0-84936865864,0,7
2-s2.0-84930510005,0,8
2-s2.0-84928114097,0,6
2-s2.0-84924913760,0,19
2-s2.0-84961290164,0,1
2-s2.0-84908574266,0,19
2-s2.0-84964696541,0,0
2-s2.0-84907091564,0,1
2-s2.0-84901387849,0,1
2-s2.0-84893505653,0,3
2-s2.0-84893516200,0,4
2-s2.0-84893491203,0,11
2-s2.0-84889025722,0,4
2-s2.0-85059201416,201,0
2-s2.0-85058190931,3853,2
2-s2.0-85057978209,206,1
2-s2.0-85043279067,636,1
2-s2.0-85039044746,1038,0
2-s2.0-85039412192,573,0
2-s2.0-85037584868,677,1
2-s2.0-85037033311,469,0
2-s2.0-85036509196,486,1
2-s2.0-85032944639,528,3
2-s2.0-85034971429,1550,1
2-s2.0-85035129524,274,1
2-s2.0-85030467118,1089,3
2-s2.0-85030166958,1142,5
2-s2.0-85029784817,342,0
2-s2.0-85027989166,1425,1
2-s2.0-85028309795,446,1
2-s2.0-85021795871,285,1
2-s2.0-85011332642,1441,5
2-s2.0-85011340464,3133,8
2-s2.0-85009201652,2278,4
2-s2.0-85028690919,67,0
2-s2.0-85028702125,222,0
2-s2.0-85015669678,2462,5
2-s2.0-85021296688,117,0
2-s2.0-85008890142,3103,8
2-s2.0-85006025214,1448,11
2-s2.0-85002813999,1654,7
2-s2.0-84995878315,1545,3
2-s2.0-84967104270,1482,9
2-s2.0-84975132447,3618,9
2-s2.0-84973640879,1279,5
2-s2.0-84962124866,1749,13
2-s2.0-84961807615,963,9
2-s2.0-84956641144,4430,4
2-s2.0-84960944890,6630,28
2-s2.0-84949978996,589,0
2-s2.0-84960863662,854,5
2-s2.0-84957435238,2148,3
2-s2.0-84957441356,1160,5
2-s2.0-84947486187,548,6
2-s2.0-84947487087,809,2
2-s2.0-84947491084,2163,5
2-s2.0-84947484366,594,1
2-s2.0-84947488611,1409,6
2-s2.0-84946177488,4525,21
2-s2.0-84940956983,2293,15
2-s2.0-84940958693,3010,3
2-s2.0-84940960574,770,4
2-s2.0-84937526818,959,2
2-s2.0-84937402189,1458,8
2-s2.0-84919392292,1800,5
2-s2.0-84919347974,1674,8
2-s2.0-84919326564,830,5
2-s2.0-84919380953,1081,3
2-s2.0-84918823767,1385,8
2-s2.0-84905744152,2571,16
2-s2.0-84896317763,27369,67
2-s2.0-84896316524,1688,10
2-s2.0-85027127463,0,2
2-s2.0-85006851447,0,2
2-s2.0-85010850207,0,2
2-s2.0-84978175039,0,1
2-s2.0-84954289820,0,3
2-s2.0-84945421011,0,2
2-s2.0-84938418878,0,6
2-s2.0-84893014141,0,2
2-s2.0-84892950938,0,8
2-s2.0-84892993331,0,5
2-s2.0-85047251505,0,0
2-s2.0-85028568676,0,0
2-s2.0-85028568843,0,3
2-s2.0-85043447621,0,2
2-s2.0-85017181994,0,2
2-s2.0-85006931128,0,1
2-s2.0-84991030120,0,2
2-s2.0-84980350546,0,3
2-s2.0-84980349729,0,1
2-s2.0-84978536001,0,2
2-s2.0-84969247679,0,1
2-s2.0-84964054270,0,1
2-s2.0-84961205936,0,5
2-s2.0-84961211815,0,2
2-s2.0-84959066307,0,1
2-s2.0-84959056887,0,0
2-s2.0-84958522593,0,10
2-s2.0-84950120951,0,5
2-s2.0-84953205480,0,7
2-s2.0-84945242077,0,10
2-s2.0-84945455475,0,4
2-s2.0-84945497020,0,4
2-s2.0-84942192023,0,4
2-s2.0-84942195367,0,0
2-s2.0-84942200180,0,3
2-s2.0-84931572855,0,7
2-s2.0-84929030773,0,1
2-s2.0-84929025862,0,5
2-s2.0-84928357557,0,16
2-s2.0-84928361525,0,7
2-s2.0-84911955186,0,21
2-s2.0-84907474410,0,15
2-s2.0-84907465528,0,19
2-s2.0-84907472253,0,4
2-s2.0-84905393376,0,12
2-s2.0-84905366217,0,22
2-s2.0-84905390743,0,0
2-s2.0-84903995158,0,4
2-s2.0-84900853840,0,13
2-s2.0-84898411108,0,6
2-s2.0-84898432297,0,2
2-s2.0-84897871227,0,3
2-s2.0-85041911334,0,1
2-s2.0-85041597251,0,0
2-s2.0-85042212989,0,5
2-s2.0-85021243777,0,1
2-s2.0-85020500709,0,0
2-s2.0-85020553619,0,0
2-s2.0-85020734586,0,0
2-s2.0-85020617935,0,0
2-s2.0-85010703068,0,0
2-s2.0-85014521456,0,0
2-s2.0-85012927385,0,0
2-s2.0-85011589916,0,1
2-s2.0-85011602083,0,0
2-s2.0-84989282772,0,7
2-s2.0-84989306826,0,1
2-s2.0-84989316500,0,2
2-s2.0-84989352563,0,5
2-s2.0-84989339153,0,1
2-s2.0-84961240845,0,0
2-s2.0-84961250587,0,1
2-s2.0-84961238386,0,1
2-s2.0-84959357298,0,5
2-s2.0-84959349282,0,1
2-s2.0-84940653154,0,3
2-s2.0-84925989494,0,0
2-s2.0-84926008564,0,0
2-s2.0-84925988521,0,1
2-s2.0-84926004718,0,1
2-s2.0-84926013827,0,0
2-s2.0-84894485619,0,2
2-s2.0-84894483040,0,0
2-s2.0-85054248377,0,0
2-s2.0-85054279498,0,2
2-s2.0-85050355941,0,0
2-s2.0-85050363254,0,0
2-s2.0-85050363920,0,3
2-s2.0-85050349541,0,1
2-s2.0-85050364271,0,1
2-s2.0-85050358204,0,6
2-s2.0-85050359241,0,9
2-s2.0-85050360324,0,4
2-s2.0-85032712484,0,24
2-s2.0-85034621581,0,3
2-s2.0-84992701068,0,12
2-s2.0-85016244261,0,6
2-s2.0-85030112900,0,15
2-s2.0-85036579528,0,3
2-s2.0-85028435962,0,10
2-s2.0-85026911958,0,6
2-s2.0-85014451262,0,13
2-s2.0-84977174992,0,41
2-s2.0-85028316697,0,8
2-s2.0-84979683690,0,13
2-s2.0-85033555226,0,33
2-s2.0-85015301901,0,4
2-s2.0-84962089293,0,27
2-s2.0-85012305464,0,5
2-s2.0-85050342563,0,6
2-s2.0-85018216407,0,13
2-s2.0-84949502259,0,38
2-s2.0-84940429583,0,14
2-s2.0-85052826464,0,5
2-s2.0-85058926127,0,0
2-s2.0-85058920429,0,0
2-s2.0-85056379441,0,1
2-s2.0-85051322130,0,1
2-s2.0-85051345102,0,1
